fund_id,denominacao_social,classe_anbima_raw,nivel1,nivel2_acoes
58114377000151,BNP PARIBAS LONG & SHORT CLASSE DE INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercados L/S - Direcional,Multimercado,
58114569000168,SERRAZUL VF FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,Multimercados Invest. no Exterior,Multimercado,
58114787000100,SERRAZUL ESTRUTURADO VF FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,Multimercados Invest. no Exterior,Multimercado,
58114949000100,MANDACARU II FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,Multimercados Invest. no Exterior,Multimercado,
58115184000115,CLASSE A MULT CRÉD PRIV LON PRAZO INVEST NO EXT RESP LIMIT DO STARBOARD SPECIAL SITUATIONS IV FI FIN,Multimercados Invest. no Exterior,Multimercado,
58115356000150,ATENA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58115422000192,BULL 16914 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercados Invest. no Exterior,Multimercado,
58115501000101,HAWKS FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercados Invest. no Exterior,Multimercado,
58115570000107,FALCONS FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercados Invest. no Exterior,Multimercado,
58115642000116,SQUADRA PREV LONG ONLY FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,Previdência Ações Ativo,Ações,Ativo
58131262000175,FUNDO DE INVESTIMENTO FINANCEIRO - CIC RENDA FIXA INCENTIVADO DE INV EM INFRAESTRUTURA COLORADO A,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58132132000157,SAFRA EXPLORER PLUS FUNDO DE INVEST FINANCEIRO CLASSE DE INV EM COTAS MULTIMERCADO RESP LIMITADA,Multimercados Livre,Multimercado,
58132534000151,ITAÚ SOLUTIONS VEGA ALOCAÇÃO FIF CIC MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercados Invest. no Exterior,Multimercado,
58132740000161,ITAÚ SOLUTIONS VEGA PREMIUM CA FIF CIC MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercados Invest. no Exterior,Multimercado,
58134013000133,ITAÚ MULTIFUNDOS ORION ÍON SOLUTIONS CA FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULT RESP LIMITADA,Multimercados Livre,Multimercado,
58136324000131,SAFRA EXPLORER PLUS MASTER FUNDO  DE INVEST FINANCEIRO CLASSE DE INV MULTIMERCADO RESP LIMITADA,Multimercados Livre,Multimercado,
58137699000116,SANTA FÉ CASH FUNDO DE INVESTIMENTO FINANCEIRO RF LONGO PRAZO - RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58140467000117,G5 MAKTUB I FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA,Multimercados Invest. no Exterior,Multimercado,
58140821000103,AGEPA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58140887000101,G5 MAKTUB II FIF - CI RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58147204000130,ITAÚ FACHESF IMA-B 5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA,Renda Fixa Indexados,Renda Fixa,
58148070000171,BRAM FACHESF IMA-B 5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA,Renda Fixa Duração Livre Grau de Invest.,Renda Fixa,
58149159000152,BTG FACHESF IMA-B 5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA,Renda Fixa Duração Livre Soberano,Renda Fixa,
58149178000189,ACURA ABSOLUTO FUNDO DE INVESTIMENTO EM AÇÕES,Ações Livre,Ações,Ativo
58151732000162,G5 ARBOR FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRED PRIV - RESPONSABILIDADE LIMITADA,Multimercados Invest. no Exterior,Multimercado,
58152200000140,FUNDO DE INVESTIMENTO FINANCEIRO - CIC RF INCENTIVADO DE INVESTIMENTO EM INFRA LUMINE CAPITAL,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58152739000107,FUNDO DE INVESTIMENTO FINANCEIRO - CIC RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA BLINTOR,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58153881000160,D&M GLOBAL EQUITIES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES,Ações Livre,Ações,Ativo
58155129000159,FUNDO DE INVESTIMENTO FINANCEIRO - CIC RF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA WHITE,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58156138000164,TOP 1602 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Multimercados Invest. no Exterior,Multimercado,
58156540000149,FUNDO DE INVESTIMENTO FINANCEIRO - CIC RF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RM,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58156912000137,ITAÚ FLEXPREV DUAL PRIVATE MARKETS FIF CIC MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA,Previdência Multimercado Livre,Multimercado,
58157022000140,FUNDO DE INVESTIMENTO FINANCEIRO - CIC RENDA FIXA INCENTIVADO DE INV EM INFRAESTRUTURA WIN,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58157767000109,TOP 1209 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Multimercados Invest. no Exterior,Multimercado,
58159080000102,ITAÚ SOLUTIONS VEGA FIF DA CLASSE DE INVESTIMENTO EM COTAS MULT RESP LIMITADA,Multimercados Invest. no Exterior,Multimercado,
58159464000125,MVP FUNDO DE INVESTIMENTO EM AÇÕES,Ações Invest. no Exterior,Ações,Internacional
58159944000196,LCM US EQUITIES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES,Fechados de Ações,Ações,Ativo
58171813000124,VALORA DEBÊNTURES INCENTIVADAS FI EM COTAS DE FUN INCENTIVADOS DE INVESTIMENTO EM INFRA RENDA FIXA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58171973000173,EOS SPS IV FIC DE FIF MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA,Multimercados Livre,Multimercado,
58172632000112,TREND B3 BR+ FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,Ações Livre,Ações,Ativo
58174371000170,FUNDO DE INVESTIMENTO FINANCEIRO RF INCENTIVADO DE INVESTIMENTO EM INFRA PINA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58174985000151,PORTO PREV BVP FIF RENDA FIXA CRÉDITO PRIVADO FIFE RESPONSABILIDADE LIMITADA,Previdência RF Duração Livre Crédito Liv,Ações,Ativo
58175913000129,ZENITH FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercados Livre,Multimercado,
58176513000138,IV IRB FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58176530000175,SANTANDER MÓDULO SINQIA RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA,Renda Fixa Duração Baixa Soberano,Renda Fixa,
58180460000129,WARREN VENTURES FUNDO DE INVESTIMENTO FINANCEIRO,Multimercados Invest. no Exterior,Multimercado,
58182374000155,SCOPO DEBÊNTURES INCENTIVADAS FIF EM COTAS DE FUNDOS INCENTIVADOS DE INVESTIMENTO EM INFRA RF,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58182549000124,SCOPO MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO,Multimercados Livre,Multimercado,
58191395000137,ITAÚ DEBÊNTURES INCENTIVADAS CDI MIX FIF INCENTIVADO EM INFRAESTRUTURA RF CRÉD PRIV RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58191678000189,ITAÚ DEBÊNTURES INCENTIVADAS CDI PVT MIX FIF INCENTIVADO EM INFRA RF CRÉD PRIV RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58191820000198,FUNDO DE INVESTIMENTO FINANCEIRO - CIC RENDA FIXA INCENTIVADO DE INV EM INFRA EVERPINE CAPITAL,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58193485000167,ITAÚ DEBÊNTURES INCENTIVADAS IMA B 5 PVT MIX FIF INCENTIVADO EM INFRA RF CRÉD PRIV RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58193931000133,MOAT CAPITAL TOTAL RETURN PREV FIFE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESP LIMITADA,Previdência Multimercado Livre,Multimercado,
58194437000193,ICATU VANGUARDA IU 95/5 FIF - CIC MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA,Multimercados Livre,Multimercado,
58197958000102,QI FLUSS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO,Multimercados Livre,Multimercado,
58199201000140,METRIX CRYPTO LONG BIASED FUNDO DE INVESTIMENTO FINANCEIRO,Multimercados Invest. no Exterior,Multimercado,
58199575000165,SPECIALE KINEA DEBÊNTURES INCENTIVADAS FI EM COTAS DE FUNDOS INCENT DE INVES EM INFRA RENDA FIXA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58206461000103,GRAND GUERRA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,Multimercados Livre,Multimercado,
58211682000161,WHG CASA HEDGE INSTITUCIONAL FIF CIC MULTIMERCADO RESP LIMITADA,Multimercados Livre,Multimercado,
58212852000122,STRIVO ITM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercados Livre,Multimercado,
58213068000139,BRDR CLUSTER PREVIDÊNCIA FI EM COTAS DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Previdência Multimercado Livre,Multimercado,
58213245000187,FLUXUS CASH FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58213594000107,FLUXUS CASH FUN INCENT DE INVEST FINANCEIRO EM COTAS DE FUNDOS INCENT DE INVEST EM INFRA RENDA FIXA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58213856000125,BTG PACTUAL REFERENCE 32 IQ PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Previdência RF Duração Livre Crédito Liv,Ações,Ativo
58214025000178,NU RATES FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Renda Fixa Duração Livre Soberano,Renda Fixa,
58214442000110,WHG MASTER CASH FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA,Renda Fixa Duração Livre Grau de Invest.,Renda Fixa,
58215208000108,ITAÚ FOF LONG BIAS SOLUTIONS GCA FIF CIC EM AÇÕES RESPONSABILIDADE LIMITADA,Ações Livre,Ações,Ativo
58219849000130,ITAÚ FLEXPREV DUAL ADVANCED FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRED PRIV RESP LIMITADA,Previdência Multimercado Livre,Multimercado,
58220256000194,ITAÚ VÉRTICE KOMODO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercados Invest. no Exterior,Multimercado,
58221726000134,DEB PRIME FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RENDA FIXA CRÉD PRIV RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58222285000195,NÁPOLES FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO,Multimercados Livre,Multimercado,
58229344000157,Z S&P DOLAR 40 PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Previdência Multimercado Livre,Multimercado,
58231188000169,MILANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO,Multimercados Livre,Multimercado,
58236446000108,FUNDO DE INVESTIMENTO FINANCEIRO - CIC RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA DORADO INVEST,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58237182000107,NU IPCA DINÂMICO RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO,Renda Fixa Duração Livre Soberano,Renda Fixa,
58238695000124,FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE INVESTIMENTO EM AÇÕES SEA & CO,Ações Invest. no Exterior,Ações,Internacional
58238959000140,MAUÁ IV - FUNDO DE INVESTIMENTO FINANCEIRO,Renda Fixa Simples,Renda Fixa,
58242689000140,SICREDI FIF ESPECIALMENTE CONSTITUÍDO RF PREV FUTURO CRED PRIV CORPORATIVO RESPONSABILIDADE LIMITADA,Previdência RF Duração Baixa Crédito Liv,Ações,Ativo
58242925000129,MOAT CAPITAL TOTAL RETURN PREV FIE FIF CIC MULTIMERCADO RESP LIMITADA,Previdência Multimercado Livre,Multimercado,
58248034000180,ITAÚ MULTIFUNDOS PLUS SOLUTIONS CA FIF DA CIC EM AÇÕES RESPONSABILIDADE LIMITADA,Ações Livre,Ações,Ativo
58251560000107,ASTRA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58252364000149,LAGO AZUL FIF INV EM INFRAESTRUTURA CLASSE DE INV EM INFRA RENDA FIXA RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58253070000131,BBBYD FUNDO DE INV FINANCEIRO INV EM INFRAESTRUTURA CI EM INFRA RENDA FIXA RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58256126000101,CETERI - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO --- CRÉDITO PRIVADO,Multimercados Livre,Multimercado,
58258574000144,SAFRA INFRA CDI MASTER V FIF INVESTIMENTO EM INFRA CI EM INFRA RENDA FIXA LONGO PRAZO RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58264015000147,IITAÚ BB DEBÊNTURES INCENTIVADAS CDI FIF INCENTIVADO EM INFRA RF CRÉD PRIV RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58274368000128,MERCÚRIO II FIF CLASSE DE INVESTIMENTO RENDA FIXA CURTO PRAZO RESPONSABILIDADE LIMITADA,Renda Fixa Duração Baixa Soberano,Renda Fixa,
58275203000170,GENESIS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES,Ações Livre,Ações,Ativo
58275549000179,TAGUS PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - CRÉD PRIV RESPONSABILIDADE LIMITADA,Previdência RF Duração Livre Crédito Liv,Ações,Ativo
58277022000183,ITAÚ DEBÊNTURES INCENTIVADAS IMA B 5 MIX FIF INCENTIVADO EM INFRA RF CRÉD PRIV RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58277322000162,ITAÚ GCA DEBÊNTURES INCENTIVADAS CDI FIF INCENTIVADO EM INFRA RF CRÉD PRIV LP RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58279975000180,REACH INFLAÇÃO ATIVA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Renda Fixa Duração Livre Grau de Invest.,Renda Fixa,
58280010000108,BTG PACTUAL DEB INCENTIVADAS BB FUNDO INCEN DE INVEST FINA EM INFRA RENDA FIXA CP RESP LIMITADA,Renda Fixa Indexados,Renda Fixa,
58280093000135,TB PREVIDÊNCIA MS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Previdência Multimercado Livre,Multimercado,
58281724000130,SPARTA BB FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - RESPONSABILIDADE LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58283513000137,ITAÚ GCA ESTRATÉGIA S&P500® FIF CIC EM AÇÕES RESPONSABILIDADE LIMITADA,Ações Livre,Ações,Ativo
58284253000114,G5 JERICOACOARA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO,Multimercados Invest. no Exterior,Multimercado,
58286101000150,SANTANDER PB AROEIRA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58286171000109,SANTANDER PB RICCHEZZA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58286226000180,SANTANDER PB GAL PORTO INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - CIC FIF RESP LIMITADA,Renda Fixa Duração Média Crédito Livre,Renda Fixa,
58287774000125,SABOIA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58287952000118,ITAÚ GCA DEBÊNTURES INCENTIVADAS IMAB FIF INCENTIVADO EM INFRA RF CRÉD PRIV LP RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58287989000146,SINGAPURA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO,Multimercados Livre,Multimercado,
58288004000105,SULAMÉRICA INFRA CDI FUNDO DE INVESTIMENTO EM COTAS DE FIF EM INFRAESTR RF RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58288187000150,MERIDIO CAPITAL DEB FUNDO INCEN DE INV FINAN EM COTAS DE FUNDOS INCEN DE INV EM INFRA RF RESP LIMITA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58288439000141,TEXAS NORTH CITY REAL ESTATE OPPORTUNITIES FI FINANCEIRO MULTIMERCADO - CRÉD PRIV RESP LIMITADA,Multimercados Livre,Multimercado,
58289474000185,SULAMÉRICA INFRA CDI FIF EM DEBÊNTURES INCENTIVADAS RENDA FIXA RESPONSABILIDADE LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58290160000100,TIVIO INSTITUCIONAL 30 FIF - CLASSE DE INVESTIMENTO RF CRÉDITO PRIVADO LP - RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58290551000117,G5 HERCULES FIF RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58290845000149,G5 FLECHEIRAS 95 FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO,Multimercados Invest. no Exterior,Multimercado,
58292505000157,VISTA ON ACCESS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercados Livre,Multimercado,
58307597000100,BRP DIADEMA IV FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58309151000106,ITAÚ GCA INFLATION EQUITY OPPORTUNITIES FIF CIC MULTIMERCADO RESP LIMITADA,Multimercados Livre,Multimercado,
58311520000103,VINCI FIF CLASSE DE INVESTIMENTO RF CRED PRIV INVESTIMENTO EM INFRA - RESPONSABILIDADE LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58312665000110,BTG PACTUAL REFERENCE 31 IQ PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Previdência RF Duração Livre Crédito Liv,Ações,Ativo
58313417000194,PS MULTIGESTOR GLOBAL EQUITIES BRL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES,Ações Livre,Ações,Ativo
58313484000109,EDEN CDI FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RENDA FIXA CRED PRIV RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58314024000103,SAFRA PREV INTERNACIONAL ICATU CORPORATE QUALIFICADO FIF PREV CIC MULT CRÉD PRIV PREV RESP LIMITADA,Previdência Multimercado Livre,Multimercado,
58322530000136,ASA RENDA FIXA ATIVO FI EM COTAS DE FUNDOS DE  INVESTIMENTO FINANCEIRO RENDA FIXA II,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58323626000119,TRÊS BARRAS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercados Invest. no Exterior,Multimercado,
58324656000140,ANA HELENA FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,Multimercados Invest. no Exterior,Multimercado,
58327943000103,ICATU VANGUARDA DINÂMICO CDI FIF CLASSE DE INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercados Dinâmico,Multimercado,
58331211000197,CARPA KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58331524000145,SANTANDER EQUINOX FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercados Juros e Moedas,Multimercado,
58332017000126,SANTANDER ONIX REFERENCIADO DI TÍTULOS PÚBLICOS FI FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA,Renda Fixa Duração Baixa Soberano,Renda Fixa,
58332310000193,CECOTI CAPITAL FIF INVESTIMENTO EM INFRA CIC DE INVESTIMENTO EM INFRA RENDA FIXA RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58332774000108,LINCE 6 FUNDO DE INV FINANCEIRO  INV EM INFRAESTRUTURA CLASSE DE  INV EM INFRA RF RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58339483000133,LOG CAPITAL FIF INVESTIMENTO EM INFRA CIC DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58340147000100,BB JÚ INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58340832000137,BB PUC-RIO FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA,Renda Fixa Duração Livre Grau de Invest.,Renda Fixa,
58340943000143,BB RENDA FIXA ULTRA HIGH FIC FIF CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA,Renda Fixa Duração Livre Grau de Invest.,Renda Fixa,
58341091000109,BB TOP RENDA FIXA DEBÊNTURES INCENTIVADAS CDI II FIF EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58341225000191,BB ESPELHO GUEPARDO INSTITUCIONAL AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA,Ações Livre,Ações,Ativo
58341266000188,BB SCGÁS FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESP LIMITADA,Renda Fixa Duração Livre Grau de Invest.,Renda Fixa,
58341334000109,BB BRK AMBIENTAL FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO LP RESP LIM,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58341387000120,BB ESPELHO MULTIMERCADO GALAPAGOS EVOLUTION CRÉDITO PRIVADO FIC FIF RESPONSABILIDADE LIMITADA,Multimercados Macro,Multimercado,
58341429000122,BB ASSET RENDA FIXA LONGO PRAZO HIGH FUNDO DE INVESTIMENTO EM COTAS DE FIF RESPONSABILIDADE LIMITADA,Renda Fixa Duração Média Grau de Invest.,Renda Fixa,
58341471000143,BB MARATONA INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58341982000165,MIRABAUD DEBENTURES INCENTIVADAS FIF - CI RF INVEST EM INFRA CRÉDITO PRIVADO - RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58345446000138,ITAU ALGARVE FEEDER COFFEE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRED PRIV RESP LIMITADA,Multimercados Livre,Multimercado,
58348647000199,SANTANDER PB SVASSOS INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58348771000154,SANTANDER PB HUVA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58354005000100,CADENZA PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Previdência Multimercado Livre,Multimercado,
58354857000190,TRÍADE PREV PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Previdência Multimercado Livre,Multimercado,
58355283000174,GLOBEMASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercados Livre,Multimercado,
58356902000145,JGP ECOSSISTEMA FIC DE FI DE INVESTIMENTO EM INFRAESTRUTURA CDI RF CP RL,Multimercados Livre,Multimercado,
58360837000121,SANTANDER PB EXPERT INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58360941000116,SANTANDER PB HULK INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58361052000173,SANTANDER PB PORTO MADERO INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESPONSABILIDADE LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58364988000158,OHMA KINEA FIF FUNDO INCENTIVADO EMINVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
58365044000103,ZUCCHERO INFRA KINEA FIF FUNDO INCENTIVADO EM INVEST EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADAD,Renda Fixa Duração Livre Crédito Livre,Renda Fixa,
